0|244.65120585719163|258.83601268092207|285.0488745505413|277.55198734351006|294.65980956285534|284.38284366675225|285.15419989060797|1930.2849335523806|1953.973127572843
1|34.64416669925092|33.84348367770551|48.63907488692434|49.42972143996389|37.3483051110304|36.10594829428823|33.17246838800183|273.1831684971651|273.0482002003513
2|28.850429287751897|31.43879961093305|50.76778944838674|51.558440769797876|39.47700441370374|38.234662617332056|35.30118867151013|275.6283148194155|286.60526091888767
3|405.1673641918849|390.09880645262706|444.0030440546682|409.3732833124807|405.0084035054588|399.09224693552756|413.45976404805526|2866.202912500702|2945.8056344142306
4|227.5629214728877|237.33522982249707|278.63295344748735|278.0439336720967|271.4240489822624|272.9960210744405|255.08241025728069|1821.0775187289523|1822.8650550956058
5|463.55276401848425|96.61859043449988|560.0220498382988|473.58131497501756|161.5248915888941|126.92115872501756|121.88797050002077|2004.108740080233|2001.6980285373406
6|134.4497356150108|147.77471730446393|204.20968610767696|202.94161970142696|187.30116616393633|193.02735120777461|177.7122358740132|1247.416511974303|1308.7522737437885
7|137.963698001895|197.42403277972704|218.41217846282294|158.54328960784247|129.87702964334989|119.89487499602606|115.09087950479392|1077.2059829964571|1037.3687825772222
8|79.86157964785932|58.33565496524213|85.03443678725392|44.67779978621633|42.810579662422|45.50000437606008|35.92204114190808|392.1420963669619|290.25326402023654
9|231.4994754505029|226.3567752551904|256.3942831209034|214.7798727205128|140.00616036344206|166.06096250322764|174.76572937161467|1409.863258785394|1307.349445512155
10|33.68844579776166|28.433440914949163|49.34579237807424|43.54628523696096|36.423862342933475|38.37684735167654|29.93929215661755|259.7539661789736|272.77450187042575
11|24.877415171464666|23.423532179197057|37.05536373961599|32.55222221720846|27.305656557182136|26.69902237761648|18.183686935822873|190.09689917810766|210.0448778449021
12|403.07928116503484|186.84688217821844|542.792585539537|541.505232023912|284.5668430005814|296.78912942381425|236.8338239655411|2492.4137772966387|2500.3394209630974
13|43.987447491487245|32.623033276399354|54.54917296279104|47.11546191085012|36.07412422190076|36.82623585570486|29.144992077271848|280.32046779640524|279.4018846257053
14|142.11294421771532|136.28219470599657|171.40103191741278|164.58789104827216|145.52708076029325|149.5883640707331|136.94085127603415|1046.4403579964571|1019.2985120388921
15|192.7233524036279|216.4665164661279|197.82311612871592|195.11188871172374|194.24533043790495|224.41001493242686|187.47381347805998|1408.2540325585874|1326.7696191571745
16|350.65699417773016|335.5417903203083|360.62650887938065|346.1197797534041|334.1087817823197|336.1701795336775|318.0963209137833|2381.3203553606036|2468.8712736852654
17|352.15599360148997|367.36270441691966|359.1630601830233|368.8078203148592|378.00164106936074|388.22108935782796|359.979338281879|2573.6916472253597|2603.1639827863496
18|612.7274006127952|558.4598224877952|697.0626608013995|671.7735983013995|738.2240413703541|732.2909017681964|687.546114193224|4698.084539535164|4825.2499140365835
19|251.6499284152378|203.11471113008156|283.2111484391538|267.5253574235288|232.96582124443668|250.73429602216166|226.09416085197455|1715.295423526575|1743.7776391534826
20|42.62811445315717|33.76533388217328|50.36576231825979|52.07289465773733|37.611967449287235|38.36551245558889|29.17204066507092|283.9816258812746|278.2560301525913
21|36.92632555087445|28.263478508790715|40.96460207808645|42.67173251021536|28.427567129234138|31.576960648185327|19.658812725465207|228.48947915085162|217.91935224369388
22|145.70347600616913|132.89190679230194|135.2825640720775|134.40530577129624|101.93169183341499|107.35197248882555|97.04752686331605|854.6144438274015|851.1854236449828
23|156.13036830810196|166.7257662573207|173.88593952830718|176.20031635936186|150.84483596640246|161.35472767527983|152.73359732686998|1137.875551421644|1159.9736880690593
24|215.96867559442438|214.13636968622126|228.04098875798894|216.4140966681452|213.0676037019436|224.2170522955866|212.93742890518456|1524.7822156094946|1509.5398142320078
25|335.85875239055247|303.42846979777903|367.61017322013265|345.9340867943514|302.28196028322793|317.6580858177889|288.87715017152743|2261.6486784753597|2186.9593319074434
26|394.51153528346526|395.7466579641293|393.25506731910014|362.1839461032798|392.3536579710626|371.9417738620689|368.12717732713566|2678.1198158302414|2594.8142583248246
27|78.13436538958625|62.0571616389759|99.73028389983051|103.81580941252582|81.11951633646098|79.71415917448871|97.0039823478074|601.5752781996756|508.1101919619591
28|102.90065788154743|111.71373008613728|116.68123825702612|119.17989166889136|100.94032085234795|105.49293717060034|100.69111987150686|757.5998957880574|823.1328850355704
29|791.9824533483156|202.05450535026876|332.0934933185208|260.26311001773956|271.59650291579584|230.53010830875522|391.4339108216735|2479.9540840810696|1641.0967802072446
30|262.6870986429939|289.79565729777903|276.4635591454256|272.2144288964022|318.28211287111856|309.7942857689608|298.25694143129306|2027.494084053973|2061.5029338971895
